subject,subject_type,predicate,object,object_type,subject_cui,object_cui,subject_def,object_def,degree_subject,degree_object,key
umls:maintenance_of_protein_location_in_peroxisome,biologic_function,umls:occurs_in,umls:peroxisomes,cell_component,C3156741,C0752063,"Any process in which a protein is maintained in a specific location in a peroxisome, and is prevented from moving elsewhere. [GOC:mah]",Peroxisomes are small cellular organelles that contain enzymes for breaking down fatty acids and detoxifying harmful substances.,1.0,1.0,umls:maintenance_of_protein_location_in_peroxisome_umls:occurs_in_umls:peroxisomes
umls:maintenance_of_protein_location_in_spindle_pole_body,biologic_function,umls:occurs_in,umls:body_spindle_pole,cell_component,C3156202,C0597729,"Any process in which a protein is maintained in a specific location at the spindle pole body, and is prevented from moving elsewhere. [GOC:mah, GOC:vw]",A body spindle pole is a cellular structure that organizes microtubules during cell division.,1.0,1.0,umls:maintenance_of_protein_location_in_spindle_pole_body_umls:occurs_in_umls:body_spindle_pole
umls:somatic_diversification_of_immunoglobulins,biologic_function,umls:part_of,umls:formation_antibody,biologic_function,C1817823,C0003261,"The somatic process that results in the generation of sequence diversity of immunoglobulins. [GOC:add, GOC:ma, ISBN:0781735149]",Formation_antibody is the process by which the immune system produces antibodies in response to antigens.,1.0,1.0,umls:somatic_diversification_of_immunoglobulins_umls:part_of_umls:formation_antibody
umls:prevention_of_polyspermy,biologic_function,umls:part_of,umls:egg_activation,cell_function,C2752689,C1160474,"The negative regulation of fertilization process that takes place as part of egg activation, ensuring that only a single sperm fertilizes the egg. [GOC:dph]",Egg activation is the biological process that initiates embryo development following fertilization.,1.0,1.0,umls:prevention_of_polyspermy_umls:part_of_umls:egg_activation
umls:viral_genome_integration_into_host_dna,biologic_function,umls:part_of,umls:single_stranded_viral_rna_replication_via_double_stranded_dna_intermediate,genetic_function,C3820803,C1160706,"The insertion into a host genome of viral DNA, usually by the action of an integrase enzyme. Once integrated, the provirus persists in the host cell and serves as a template for the transcription of viral genes and replication of the viral genome, leading to the production of new viruses. [PMID:19091057]",Single-stranded viral RNA replication via double-stranded DNA intermediate is a process where single-stranded RNA viruses replicate by reverse transcribing their RNA into a double-stranded DNA intermediate.,1.0,1.0,umls:viral_genome_integration_into_host_dna_umls:part_of_umls:single_stranded_viral_rna_replication_via_double_stranded_dna_intermediate
umls:locomotion_involved_in_locomotory_behavior,biologic_function,umls:part_of,umls:locomotory_behaviour,individual_behavior,C1622741,C1154343,Self-propelled movement of a cell or organism from one location to another in a behavioral context; the aspect of locomotory behavior having to do with movement. [GOC:mah],Locomotory behaviour refers to the movement patterns and actions an organism uses to navigate its environment.,1.0,1.0,umls:locomotion_involved_in_locomotory_behavior_umls:part_of_umls:locomotory_behaviour
umls:renal_system_development,biologic_function,umls:part_of,umls:urogenital_system_development,organ_or_tissue_function,C2755019,C1160415,"The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels. [GOC:mtg_kidney_jan10, GOC:yaf, http://en.wikibooks.org/wiki/Human_Physiology/The_Urinary_System]",Urogenital system development is the biological process by which the urinary and reproductive organs form and mature.,2.0,1.0,umls:renal_system_development_umls:part_of_umls:urogenital_system_development
umls:genitalia_development,biologic_function,umls:part_of,umls:differentiation_sex,organism_function,C1820234,C0036874,"The process whose specific outcome is the progression of the genitalia over time, from its formation to the mature structure. [GOC:jid]",Differentiation_sex refers to the biological process by which organisms develop distinct male or female characteristics.,1.0,1.0,umls:genitalia_development_umls:part_of_umls:differentiation_sex
umls:production_of_molecular_mediator_involved_in_inflammatory_response,biologic_function,umls:part_of,umls:inflammatory_responses,pathologic_function,C3155540,C1155266,"The synthesis or release of any molecular mediator of the inflammatory response following an inflammatory stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]","Inflammatory responses are the body's immune reactions to injury or infection, characterized by redness, swelling, heat, and pain.",1.0,3.0,umls:production_of_molecular_mediator_involved_in_inflammatory_response_umls:part_of_umls:inflammatory_responses
umls:vibrational_conductance_of_sound_to_the_inner_ear,biologic_function,umls:part_of,umls:hear,physiologic_function,C2752669,C0018767,The transmission of vibrations via ossicles to the inner ear. [GOC:mh],"""Hear"" means to perceive sound through the ears.",1.0,3.0,umls:vibrational_conductance_of_sound_to_the_inner_ear_umls:part_of_umls:hear
umls:cytochrome_b5,biologically_active_substance,umls:exhibits,umls:electron_transporter_activity,molecular_function,C0010746,C1153390,Cytochromes of the b group that are found bound to cytoplasmic side of ENDOPLASMIC RETICULUM. They serve as electron carrier proteins for a variety of membrane-bound OXYGENASES. They are reduced by the enzyme CYTOCHROME-B(5) REDUCTASE.,Electron transporter activity is the function of moving electrons from one molecule to another in biological systems.,2.0,2.0,umls:cytochrome_b5_umls:exhibits_umls:electron_transporter_activity
umls:cytochrome_b5,biologically_active_substance,umls:exhibits,umls:cytochrome_b5_activity,molecular_function,C0010746,C1325307,Cytochromes of the b group that are found bound to cytoplasmic side of ENDOPLASMIC RETICULUM. They serve as electron carrier proteins for a variety of membrane-bound OXYGENASES. They are reduced by the enzyme CYTOCHROME-B(5) REDUCTASE.,Cytochrome_b5_activity refers to the enzymatic function of cytochrome b5 in electron transfer during various biochemical reactions.,2.0,1.0,umls:cytochrome_b5_umls:exhibits_umls:cytochrome_b5_activity
umls:glyc_rine,biologically_active_substance,umls:ingredient_of,umls:emollient_cream,biomedical_or_dental_material,C0017861,C0705539,"A trihydroxyalcohol with localized osmotic diuretic and laxative effects. Glycerin elevates the blood plasma osmolality thereby extracting water from tissues into interstitial fluid and plasma. This agent also prevents water reabsorption in the proximal tubule in the kidney leading to an increase in water and sodium excretion and a reduction in blood volume. Administered rectally, glycerin exerts a hyperosmotic laxative effect by attracting water into the rectum, thereby relieving constipation. In addition, glycerin is used as a solvent, humectant and vehicle in various pharmaceutical preparations.",Emollient cream is a moisturizing lotion used to soothe and soften dry or irritated skin.,3.0,1.0,umls:glyc_rine_umls:ingredient_of_umls:emollient_cream
umls:aspartate,biologically_active_substance,umls:ingredient_of,umls:aspartate_2_98_mg_ml,clinical_drug,C0085845,C2345017,one of the non-essential amino acids commonly occurring in the L-form; may be a neurotransmitter.,Aspartate_2_98_mg_ml is a solution containing 2.98 milligrams of aspartate per milliliter.,1.0,1.0,umls:aspartate_umls:ingredient_of_umls:aspartate_2_98_mg_ml
umls:methionine,biologically_active_substance,umls:ingredient_of,umls:alanine_4_96_mg_ml_arginine_5_09_mg_ml_aspartate_3_5_mg_ml_glucose_250_mg_ml_glutamate_3_69_mg_ml_glycine_2_5_mg_ml_histidine_1_5_mg_ml_isoleucine_3_3_mg_ml_leucine_5_mg_ml_lysine_5_25_mg_ml_methionine_0_86_mg_ml_phenylalanine_1_49_mg_ml_proline_3_61_mg_ml_serine_2_65_mg_ml_threonine_2_mg_ml_tryptophan_1_mg_ml_tyrosine_1_35_mg_ml_valine_2_5_mg_ml_injectable_solution_aminosyn_ii_5_in_25_dextrose,clinical_drug,C0025646,C1875872,"One of nine essential amino acids in humans (provided by food), Methionine is required for growth and tissue repair. A sulphur-containing amino acid, methionine improves the tone and pliability of skin, hair, and strengthens nails. Involved in many detoxifying processes, sulphur provided by methionine protects cells from pollutants, slows cell aging, and is essential for absorption and bio-availability of selenium and zinc. Methionine chelates heavy metals, such as lead and mercury, aiding their excretion. It also acts as a lipotropic agent and prevents excess fat buildup in the liver. (NCI04)",A sterile injectable solution containing a balanced mixture of amino acids and dextrose for nutritional support.,1.0,1.0,umls:methionine_umls:ingredient_of_umls:alanine_4_96_mg_ml_arginine_5_09_mg_ml_aspartate_3_5_mg_ml_glucose_250_mg_ml_glutamate_3_69_mg_ml_glycine_2_5_mg_ml_histidine_1_5_mg_ml_isoleucine_3_3_mg_ml_leucine_5_mg_ml_lysine_5_25_mg_ml_methionine_0_86_mg_ml_phenylalanine_1_49_mg_ml_proline_3_61_mg_ml_serine_2_65_mg_ml_threonine_2_mg_ml_tryptophan_1_mg_ml_tyrosine_1_35_mg_ml_valine_2_5_mg_ml_injectable_solution_aminosyn_ii_5_in_25_dextrose
umls:glycine,biologically_active_substance,umls:ingredient_of,umls:glycine_133_mg,clinical_drug,C0017890,C1186858,"A non-essential, non-polar, non-optical, glucogenic amino acid. Glycine, an inhibitory neurotransmitter in the CNS, triggers chloride ion influx via ionotropic receptors, thereby creating an inhibitory post-synaptic potential. In contrast, this agent also acts as a co-agonist, along with glutamate, facilitating an excitatory potential at the glutaminergic N-methyl-D-aspartic acid (NMDA) receptors. Glycine is an important component and precursor for many macromolecules in the cells.",Glycine_133_mg is a dietary supplement containing 133 milligrams of the amino acid glycine.,4.0,1.0,umls:glycine_umls:ingredient_of_umls:glycine_133_mg
umls:glycine,biologically_active_substance,umls:ingredient_of,umls:aspirin_glycine_disintegrating_oral_tablet,clinical_drug,C0017890,C1253754,"A non-essential, non-polar, non-optical, glucogenic amino acid. Glycine, an inhibitory neurotransmitter in the CNS, triggers chloride ion influx via ionotropic receptors, thereby creating an inhibitory post-synaptic potential. In contrast, this agent also acts as a co-agonist, along with glutamate, facilitating an excitatory potential at the glutaminergic N-methyl-D-aspartic acid (NMDA) receptors. Glycine is an important component and precursor for many macromolecules in the cells.",Aspirin glycine disintegrating oral tablet is a fast-dissolving medication combining aspirin and glycine for pain relief and anti-inflammatory effects.,4.0,1.0,umls:glycine_umls:ingredient_of_umls:aspirin_glycine_disintegrating_oral_tablet
umls:glucoses,biologically_active_substance,umls:ingredient_of,umls:dianeal_137_dextrose_1_5_soln,clinical_drug,C0017725,C0976287,"A simple sugar monosaccharide having two isoforms, alpha and beta, with a chemical structure of C6H12O6 that acts as an energy source for both plants and animals by reacting with oxygen, generating carbon dioxide and water, and releasing energy.",Dianeal 1.5% Dextrose is a sterile peritoneal dialysis solution used to remove waste and excess fluid from the blood.,2.0,1.0,umls:glucoses_umls:ingredient_of_umls:dianeal_137_dextrose_1_5_soln
umls:sucrose,biologically_active_substance,umls:ingredient_of,umls:bisacodyl_10mg_supp_citrate_so4_magnesia_30gm_senna_ext_74ml,drug_delivery_device,C0038636,C0974980,"nonreducing disaccharide, composed of glucose and fructose linked via their anomeric carbons.","A combined laxative preparation containing bisacodyl 10mg suppository, magnesium citrate, magnesium sulfate 30g, and senna extract 74ml.",1.0,1.0,umls:sucrose_umls:ingredient_of_umls:bisacodyl_10mg_supp_citrate_so4_magnesia_30gm_senna_ext_74ml
